EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
579463,DALLAS CO.,GRAND PRAIRIE ARPT,05/26/2015,2037,Flash Flood, , ,0,0,0,0,TX,CST-6, ,94850,C,113,FWD,0,0,Public,Heavy Rain, , ,1,WSW,1,SW,GRAND PRAIRIE ARPT,32.694,-97.0642,32.6896,-97.0643,"A public report stated that water was up to the headlights of cars near the intersection of Hwy 360 and Mayfield Rd.","For several days, a stalled cold front, combined with abundant moisture from the Gulf of Mexico combined to produce widespread rain and thunderstorms in Texas. Several rounds of strong to severe thunderstorms occurred during a four day period, producing flash flooding, and numerous reports of large hail. Tornadoes affected areas in central Texas, from near Lampasas to a deadly tornado in Milam County.",94
579497,DALLAS CO.,COCKRELL HILL,05/29/2015,42,Flash Flood, , ,0,0,0,0,TX,CST-6, ,95972,C,113,FWD,0,0,Social Media,Heavy Rain, , ,2,W,1,W,COCKRELL HILL,32.7236,-96.8967,32.7168,-96.895,"A social media report indicated that Cockrell Hill Rd at Illinois Ave was shut down due to high water.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",95
579498,DALLAS CO.,ARCADIA PARK,05/29/2015,44,Flash Flood, , ,0,0,0,0,TX,CST-6, ,95972,C,113,FWD,0,0,Public,Heavy Rain, , ,2,SSW,2,SSW,ARCADIA PARK,32.7227,-96.9095,32.7183,-96.9093,"A social media report indicated that Illinois Ave was being closed between Knoxville and Duncanville Streets due to high water.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",96
579499,DALLAS CO.,EAGLE FORD,05/29/2015,100,Flash Flood, , ,0,0,0,0,TX,CST-6, ,95972,C,113,FWD,0,0,Public,Heavy Rain, , ,0,ENE,1,SSE,EAGLE FORD,32.7726,-96.8644,32.76,-96.8625,"A public report indicated that Wesbound Interstate 30 neat North Hampton has several cars stalled due to high water.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",97
579707,DALLAS CO.,GRIBBLE,05/29/2015,120,Flash Flood, , ,0,0,1000,0,TX,CST-6, ,95972,C,113,FWD,0,0,Social Media,Heavy Rain, , ,1,SSW,2,NNW,IRVING,32.8615,-96.9269,32.8427,-96.9351,"A social media report indicated that numerous vehicle rescues were occurring in Dallas, including swift water rescues on Northwest Highway. One fire engine was reported to have stalled in high water.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",98
579719,DALLAS CO.,(DAL)LOVE FLD DALLAS,05/29/2015,125,Flash Flood, , ,0,0,0,0,TX,CST-6, ,95972,C,113,FWD,0,0,Social Media,Heavy Rain, , ,2,WNW,2,NNE,UNION BOWER,32.861,-96.8853,32.8586,-96.8884,"A social media report indicated that a swift water rescue was underway at 2300 Northwest Highway.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",99
579720,DALLAS CO.,GARLAND,05/29/2015,206,Flash Flood, , ,0,0,0,0,TX,CST-6, ,95972,C,113,FWD,0,0,Social Media,Heavy Rain, , ,2,SW,2,SW,GARLAND,32.9049,-96.6532,32.9042,-96.6532,"A social media report indicated that water was approaching the doors of one home on Resistol Rd in Garland, TX.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",100
579721,DALLAS CO.,NEW HOPE,05/29/2015,209,Flash Flood, , ,0,0,0,0,TX,CST-6, ,95972,C,113,FWD,0,0,Social Media,Heavy Rain, , ,2,WNW,2,WNW,NEW HOPE,32.8368,-96.6346,32.8328,-96.6357,"A social media report indicated that water covers the yard and is up to porches near Hwy 635 and Oates Rd.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",101
579722,DALLAS CO.,SHADY GROVE,05/29/2015,222,Flash Flood, , ,0,0,25000,0,TX,CST-6, ,95972,C,113,FWD,0,0,Broadcast Media,Heavy Rain, , ,0,ENE,1,SSE,SHADY GROVE,32.8014,-96.9971,32.7893,-96.9969,"Broadcast media reported that the first floor of an apartment complex near 1000 South Belt Line Rd was flooded and residents were being evacuated.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",102
579723,DALLAS CO.,REINHARDT,05/29/2015,222,Flash Flood, , ,0,0,0,0,TX,CST-6, ,95972,C,113,FWD,0,0,Social Media,Heavy Rain, , ,2,NW,2,WNW,REINHARDT,32.8378,-96.7072,32.83,-96.7102,"A social media report indicated that multiple vehicles were stuck in high water near the intersection of Northwest Highway and Garland Road.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",103
576780,DALLAS CO.,GRIBBLE,05/29/2015,230,Flash Flood, , ,1,0,125000,0,TX,CST-6, ,95972,C,113,FWD,0,0,Emergency Manager,Heavy Rain, , ,3,W,3,WSW,FARMERS BRANCH,32.8851,-96.9722,32.9143,-96.942,"Emergency management and media reports high water rose quickly near the intersection of Northwest Highway / Loop 12 / and US 114 in the eastern sections of the city of Irving. Several cars were stranded in this area, especially near the intersection of California Crossing and Northwest Highway. Multiple high water rescues were performed, and one flash flood death occurred at this location.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",104
576688,DALLAS CO.,NEW HOPE,05/29/2015,250,Flash Flood, , ,1,0,90000,0,TX,CST-6, ,95972,C,113,FWD,0,0,Fire Department/Rescue,Heavy Rain, , ,3,NW,2,ENE,REINHARDT,32.8464,-96.6335,32.8343,-96.6469,"The Mesquite Fire Department responded to a call about vehicles being swept from the road by flood water on La Prada Drive, west of Interstate 635 in Mesquite. The vehicles had a total of five people in the cars, one of which drowned.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",105
579724,DALLAS CO.,GARLAND,05/29/2015,320,Flash Flood, , ,0,0,20000,0,TX,CST-6, ,95972,C,113,FWD,0,0,Social Media,Heavy Rain, , ,3,S,3,S,GARLAND,32.8744,-96.6384,32.8714,-96.638,"A social media report relayed a message from Garland PD stating that cars had been swept from driveways near Duck Creek at the intersection of Glenbrook and Carroll Drives.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",106
579726,DALLAS CO.,FLORENCE HILL,05/29/2015,324,Flash Flood, , ,0,0,0,0,TX,CST-6, ,95972,C,113,FWD,0,0,Social Media,Heavy Rain, , ,1,NW,1,WNW,FLORENCE HILL,32.6772,-97.0086,32.6743,-97.0125,"A social media report indicated that the area near Interstate 20 and Carrier Parkway was flooded.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",107
579729,DALLAS CO.,SACHSE,05/29/2015,750,Flash Flood, , ,0,0,0,0,TX,CST-6, ,95972,C,113,FWD,0,0,Public,Heavy Rain, , ,2,E,1,WNW,PLEASANT VLY,32.9811,-96.5424,32.9528,-96.5808,"A social media report indicated that Pleasant Valley Rd remained flooded after a police officer was trapped for 2 hours.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",108
579732,DALLAS CO.,HENSLEY FLD ARPT,05/29/2015,759,Flash Flood, , ,0,0,0,0,TX,CST-6, ,95972,C,113,FWD,0,0,Public,Heavy Rain, , ,1,NNE,1,NE,HENSLEY FLD ARPT,32.7677,-96.917,32.7648,-96.9168,"A social media report indicated that Loop 12 under Interstate 30 remained under several feet of water.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",109
579735,DALLAS CO.,HENSLEY FLD ARPT,05/29/2015,815,Flash Flood, , ,0,0,0,0,TX,CST-6, ,95972,C,113,FWD,0,0,Social Media,Heavy Rain, , ,1,W,1,WSW,HENSLEY FLD ARPT,32.7479,-96.9441,32.7434,-96.9451,"A social media report indicated that the 4000 block of East Jefferson Street remained closed due to flooding.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",110
583021,DALLAS CO.,CEDAR HILL,05/29/2015,845,Flood, , ,0,0,0,0,TX,CST-6, ,95972,C,113,FWD,0,0,Law Enforcement,Heavy Rain, , ,5,WSW,2,NNW,COPPELL,32.5493,-97.0331,32.9834,-97.0319,"Significant flooding of parts of Dallas County continued after nearly 3-8 inches of rain fell across the county. Some of the hardest hit areas were along Duck Creek in Garland which overflowed it banks affecting properties along the creek, and Loop 12 at Interstate 30. Loop 12 between Irving Blvd and I-30 was closed for nearly 4 days until the water could be removed from the low-lying area.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",111
579761,DALLAS CO.,ROWLETT,05/30/2015,638,Flash Flood, , ,0,0,0,0,TX,CST-6, ,95972,C,113,FWD,0,0,Trained Spotter,Heavy Rain, , ,1,NNW,0,SW,ROWLETT,32.9086,-96.5724,32.8986,-96.5724,"A trained spotter relayed several reports of vehicles stuck in flooded streets in Rowlett, TX.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",112
579762,DALLAS CO.,SACHSE,05/30/2015,638,Flash Flood, , ,0,0,0,0,TX,CST-6, ,95972,C,113,FWD,0,0,Trained Spotter,Heavy Rain, , ,1,W,1,W,SACHSE,32.9828,-96.589,32.9807,-96.5905,"A trained spotter reported that Highway 78 was shut down at Williford due to high water in Sachse, TX.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",113
579763,DALLAS CO.,GARLAND,05/30/2015,730,Flash Flood, , ,0,0,0,0,TX,CST-6, ,95972,C,113,FWD,0,0,Emergency Manager,Heavy Rain, , ,2,W,3,SSW,GARLAND,32.9177,-96.6622,32.8805,-96.6423,"Emergency management reported that Duck Creek in Garland, TX was out of its banks and rising.","The end of May brought widespread flooding to north and central Texas. By the end of the month, the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all, with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.",114
584731,DALLAS CO.,UNIVERSITY PARK,06/09/2015,1516,Thunderstorm Wind,61.00, ,0,0,20000,0,TX,CST-6,EG,97064,C,113,FWD,0,0,Social Media, , , ,0,N,0,N,UNIVERSITY PARK,32.87,-96.77,32.87,-96.77,"A downburst snapped a 5-6 inch tree limb in University Park.","One thunderstorm produced damaging downburst winds and flash flooding in Dallas County.",115
584733,DALLAS CO.,(DAL)LOVE FLD DALLAS,06/09/2015,1518,Thunderstorm Wind,59.00, ,0,0,20000,0,TX,CST-6,MG,97064,C,113,FWD,0,0,ASOS, , , ,0,SSE,0,SSE,(DAL)LOVE FLD DALLAS,32.85,-96.85,32.85,-96.85,"The automated weather station at KDAL measured a 59 kt wind gust. The strong winds snapped trees and tree limbs in the area around the airport which damaged cars and power lines.","One thunderstorm produced damaging downburst winds and flash flooding in Dallas County.",116
584742,DALLAS CO.,MEADERS,06/09/2015,1520,Lightning, , ,0,0,10000,0,TX,CST-6, ,97064,C,113,FWD,0,0,Newspaper, , , ,1,ENE,1,ENE,MEADERS,32.8834,-96.7868,32.8834,-96.7868,"A suspected lightning strike started a house fire near Hillcrest High School in Dallas.","One thunderstorm produced damaging downburst winds and flash flooding in Dallas County.",117
584734,DALLAS CO.,(DAL)LOVE FLD DALLAS,06/09/2015,1521,Thunderstorm Wind,61.00, ,0,0,10000,0,TX,CST-6,EG,97064,C,113,FWD,0,0,Social Media, , , ,1,NE,1,NE,(DAL)LOVE FLD DALLAS,32.864,-96.8364,32.864,-96.8364,"A downburst broke off 8-12 inch tree limbs near Midway Road and Northwest Highway.","One thunderstorm produced damaging downburst winds and flash flooding in Dallas County.",118
584737,DALLAS CO.,(DAL)LOVE FLD DALLAS,06/09/2015,1522,Thunderstorm Wind,61.00, ,0,0,10000,0,TX,CST-6,EG,97064,C,113,FWD,0,0,Social Media, , , ,2,N,2,N,(DAL)LOVE FLD DALLAS,32.8805,-96.8563,32.8805,-96.8563,"A downburst snapped a 12-16 inch diameter tree at Marsh Lane and Walnut Hill Lane. Several other trees were snapped or damaged in this same area.","One thunderstorm produced damaging downburst winds and flash flooding in Dallas County.",119
584743,DALLAS CO.,HIGHLAND PARK,06/09/2015,1529,Flash Flood, , ,0,0,30000,0,TX,CST-6, ,97064,C,113,FWD,0,0,Broadcast Media,Heavy Rain, , ,2,NW,2,SE,(DAL)LOVE FLD DALLAS,32.8417,-96.7916,32.8317,-96.8349,"Portions of Lemmon Avenue near Oak Lawn Avenue were impassable due to water over the road. Other portions of Lemmon Avenue were reported flooded and some of the streets in the M Street area was also flooded.","One thunderstorm produced damaging downburst winds and flash flooding in Dallas County.",120
588008,DALLAS CO.,GRAND PRAIRIE ARPT,06/13/2015,1830,Thunderstorm Wind,52.00, ,0,0,500,0,TX,CST-6,EG,97065,C,113,FWD,0,0,Fire Department/Rescue, , , ,0,E,0,E,GRAND PRAIRIE ARPT,32.7,-97.0431,32.7,-97.0431,"Several large tree branches were downed near Great Pkwy.","An isolated summer-type thunderstorm produced minor wind damage in Grand Prairie in Dallas County.",121
588800,DALLAS CO.,DUNCANVILLE,06/21/2015,1400,Lightning, , ,0,0,500000,0,TX,CST-6, ,97070,C,113,FWD,0,0,Newspaper, , , ,2,S,2,S,DUNCANVILLE,32.6144,-96.9037,32.6144,-96.9037,"A house fire was reported on Windmill Hill Lane in DeSoto around 3 pm local time. According to the DeSoto Fire chief, lightning struck the home and caused about $500,000 in damage.","Persistent showers and thunderstorms occurred over the northeastern counties of North Texas where a weak upper level trough was located. The heavy rainfall resulted in some flash flooding north to east of DFW.",122
591307,DALLAS CO.,LAWSON,06/30/2015,300,Lightning, , ,0,0,10000,0,TX,CST-6, ,98288,C,113,FWD,0,0,Newspaper, , , ,1,ESE,1,ESE,LAWSON,32.6924,-96.5509,32.6924,-96.5509,"A lightning strike started a house fire in the 3000 block of Briarbrook Drive in Seagoville in the early morning hours. The roof of the home was severely damaged.","A lightning strike started a house fire in Seagoville in the early morning hours.",123
592930,DALLAS (ZONE), ,07/18/2015,1600,Excessive Heat, , ,1,0,0,0,TX,CST-6, ,98640,Z,119,FWD,0,0,Newspaper, , , , , , , , , , , , ,"A young girl died after being left in a car during the late afternoon hours of July 18.","A 2 year old girl died from severe hyperthermia after being left in a car in northeast Dallas on July 18.  The following day, a Haltom City man died from heat stroke after working at a construction site in Melissa, TX.",124
592294,DALLAS CO.,ROWLETT,08/24/2015,1540,Hail,1.00, ,0,0,0,0,TX,CST-6, ,98457,C,113,FWD,0,0,Social Media, , , ,0,N,0,N,ROWLETT,32.9,-96.57,32.9,-96.57,"","A few afternoon storms produced hail up to the size of half dollars. Scattered afternoon storms developed on this day across the region in an unstable environment and only a few reached severe limits.",125
600050,DALLAS CO.,ROWLETT,08/24/2015,1540,Thunderstorm Wind,43.00, ,0,0,2000,0,TX,CST-6,EG,98457,C,113,FWD,0,0,Social Media, , , ,1,N,1,N,ROWLETT,32.9076,-96.5694,32.9076,-96.5694,"Power lines and fences were knocked down in the vicinity of State Highway 66 and Rowlett Road by strong thunderstorm winds.","A few afternoon storms produced hail up to the size of half dollars. Scattered afternoon storms developed on this day across the region in an unstable environment and only a few reached severe limits.",126
592295,DALLAS CO.,ROSE HILL,08/24/2015,1545,Hail,0.88, ,0,0,0,0,TX,CST-6, ,98457,C,113,FWD,0,0,Social Media, , , ,2,NW,2,NW,ROSE HILL,32.8651,-96.6057,32.8651,-96.6057,"Nickel sized hail near the intersection of Broadway Blvd and Wynn Joyce Road in Garland.","A few afternoon storms produced hail up to the size of half dollars. Scattered afternoon storms developed on this day across the region in an unstable environment and only a few reached severe limits.",127
599064,DALLAS (ZONE), ,08/25/2015,0,Drought, , ,0,0,0,0,TX,CST-6, ,99927,Z,119,FWD,0,0,Drought Monitor, , , , , , , , , , , , ,"Severe/D2 drought conditions returned across the southern half of the county after a few months of below normal rainfall.","Drought conditions returned across parts of the region after a few months of below normal rainfall.",128
599209,DALLAS (ZONE), ,09/01/2015,0,Drought, , ,0,0,0,1000,TX,CST-6, ,99959,Z,119,FWD,0,0,Drought Monitor, , , , , , , , , , , , ,"Severe/D2 conditions in place county-wide at the beginning of September improved during the middle of the month due to a couple of rainfall events across the region. However, severe drought conditions returned during the final week of the month as a dry weather pattern reestablished itself over the area.","Below-normal rainfall in September led to worsening drought conditions across the region. Though area reservoirs remained in good condition, drying soil and vegetation began to take its toll, particularly across the eastern half of north Texas.",129
601706,DALLAS CO.,LIGGETT,09/09/2015,355,Lightning, , ,0,0,100000,0,TX,CST-6, ,100491,C,113,FWD,0,0,Newspaper, , , ,1,NE,1,NE,LIGGETT,32.833,-97.004,32.833,-97.004,"A complex of thunderstorms rolled across the Dallas-Fort Worth Metroplex early morning on Wednesday September 9th. Lightning from one storm struck an apartment complex, setting fire to it and damaging 16 units. No injuries were reported, but 27 people were displaced.","A weak cold front pushed south across the Red River Tuesday Night and was accompanied by a broken line of showers and storms as it  encroached on the Interstate 20 corridor early Wednesday morning. As a cluster of storms moved across the Dallas-Fort Worth area, lightning struck and set fire to an apartment complex in Irving, damaging 16 units.",130
601475,DALLAS (ZONE), ,10/01/2015,0,Drought, , ,0,0,2000,0,TX,CST-6, ,100427,Z,119,FWD,0,0,Drought Monitor, , , , , , , , , , , , ,"The southeastern portions of Dallas County began the month in D3 extreme drought conditions while the rest of the county began the month in D2 severe drought conditions. By the middle of the month, D3 extreme drought had spread across most of the county. However, several rounds of heavy rainfall towards the end of the month led to vast improvements and an end to drought conditions across the area.","Drought conditions continued across much of North and Central Texas.",131
604492,DALLAS CO.,FRUITDALE,10/23/2015,1100,Flash Flood, , ,0,0,100000,0,TX,CST-6, ,100423,C,113,FWD,0,0,Emergency Manager,Heavy Rain, , ,1,ENE,3,E,BOUCHARD,32.7088,-96.714,32.8935,-96.7264,"At least 16 roads and intersections had to be closed due to high water in the city of Dallas. According to the local newspaper, some of the roads included Lemmon Ave, Mockingbird Lane between Forest Park Road and Maple Ave, the intersection of Tantor and Luna roads, Merriman Parkway and West Lawther Dr near White Rock Creek, and West Ledbetter Rd. Several high water rescues were needed in the city of Dallas; most of them for stranded cars. Flooding was reported on the first floor of the Cox School of Business at Southern Methodist University.","Heavy rain led to flash flooding across portions of North Central Texas on the 23rd and 24th, with residual flooding lasting through at least the 25th. Rainfall totals in flood damaged areas ranged from 5 to 21+ inches within a 36 hour period. The highest rainfall totals were in Navarro County which suffered significant damage across the entire county. Flood waters derailed a train north of Corsicana and many county and farm-to-market roads were washed away. The flooding in Navarro County persisted for weeks in areas where the water had a very difficult time draining. Rainfall totals near 20 inches also fell in southern Hill County were many roads were covered with water.",132
606024,DALLAS CO.,HUTCHINS,10/23/2015,1200,Lightning, , ,0,0,50000,0,TX,CST-6, ,100423,C,113,FWD,0,0,Broadcast Media, , , ,3,WNW,3,WNW,HUTCHINS,32.6614,-96.7677,32.6614,-96.7677,"A lightning strike started a house fire near Judge Dupree Drive and Gentle River Drive in southeast Oak Cliff. The house sustained significant damage.","Heavy rain led to flash flooding across portions of North Central Texas on the 23rd and 24th, with residual flooding lasting through at least the 25th. Rainfall totals in flood damaged areas ranged from 5 to 21+ inches within a 36 hour period. The highest rainfall totals were in Navarro County which suffered significant damage across the entire county. Flood waters derailed a train north of Corsicana and many county and farm-to-market roads were washed away. The flooding in Navarro County persisted for weeks in areas where the water had a very difficult time draining. Rainfall totals near 20 inches also fell in southern Hill County were many roads were covered with water.",133
604063,DALLAS CO.,UNION BOWER,10/30/2015,2116,Flash Flood, , ,0,0,1000,0,TX,CST-6, ,100424,C,113,FWD,0,0,Law Enforcement,Heavy Rain, , ,2,ESE,2,S,(DAL)LOVE FLD DALLAS,32.8199,-96.8644,32.8172,-96.8528,"Dallas PD closed portions of Mockingbird  Lane near Harry Hines due to high water.","Heavy rain led to flash flooding across portions of North Central Texas, with residual flooding persisting through the 31st.",134
604064,DALLAS CO.,DALLAS,10/30/2015,2230,Flash Flood, , ,0,0,1000,0,TX,CST-6, ,100424,C,113,FWD,0,0,Social Media,Heavy Rain, , ,1,NW,1,NNW,DALLAS,32.782,-96.7904,32.7842,-96.7841,"There was a social media report that 2 feet of water was on the on ramp at Main and Commerce St. going S on I-45.","Heavy rain led to flash flooding across portions of North Central Texas, with residual flooding persisting through the 31st.",135
605971,DALLAS CO.,COCKRELL HILL,10/30/2015,2245,Flash Flood, , ,0,0,2000,0,TX,CST-6, ,100424,C,113,FWD,0,0,Law Enforcement,Heavy Rain, , ,1,WSW,1,W,COCKRELL HILL,32.7121,-96.8938,32.7178,-96.8923,"Multiple roads were affected by high water including: Preton Rd./Mimosa Ln., Hillcrest Rd./Royal Ln., Shorecrest Dr./Lemmon Ave., NW Hwy/Goforth Rd., Cedar Crest Blvd./E. Kiest Blvd., I-35/W. Illinois Ave., 2900 Mountain Creek Pkwy near W. Kiest Blvd., and 4300 W. Kiest Blvd. near S. Cockrell Hill Rd.","Heavy rain led to flash flooding across portions of North Central Texas, with residual flooding persisting through the 31st.",136
604065,DALLAS CO.,ROWLETT,10/31/2015,5,Flash Flood, , ,0,0,1000,0,TX,CST-6, ,100424,C,113,FWD,0,0,Emergency Manager,Heavy Rain, , ,0,N,1,ENE,ROWLETT,32.9,-96.57,32.9033,-96.558,"Five minor street closures and 2 park closures due to flooding were reported in Rowlett.","Heavy rain led to flash flooding across portions of North Central Texas, with residual flooding persisting through the 31st.",137
604066,DALLAS CO.,EAST DALLAS,10/31/2015,16,Flash Flood, , ,0,0,10000,0,TX,CST-6, ,100424,C,113,FWD,0,0,Social Media,Heavy Rain, , ,1,ENE,1,ENE,EAST DALLAS,32.7745,-96.7394,32.7745,-96.7374,"A swift water rescue was reported via social media at Elsie Faye Heggins St. and Lyons St.","Heavy rain led to flash flooding across portions of North Central Texas, with residual flooding persisting through the 31st.",138
607374,DALLAS CO.,RICHARDSON,11/17/2015,400,Thunderstorm Wind,48.00, ,0,0,2000,0,TX,CST-6,EG,101361,C,113,FWD,0,0,Public, , , ,0,N,0,N,RICHARDSON,32.95,-96.72,32.95,-96.72,"A public report was received stating that trees, signs and a few fence sections were blown down, and shingles were blown off roofs in the city of Richardson, TX.","A cold front and approaching upper level storm system combined to produce nighttime thunderstorms across much of north Texas, including the Dallas-Fort Worth Metroplex. Daylight revealed several swaths of wind damage, including two tornadoes.",139
606576,DALLAS CO.,DUNCANVILLE,11/17/2015,420,Thunderstorm Wind,56.00, ,0,0,7000,0,TX,CST-6,EG,101361,C,113,FWD,0,0,Trained Spotter, , , ,2,SW,2,SW,DUNCANVILLE,32.63,-96.92,32.63,-96.92,"A trained storm spotter estimated 65 MPH wind gusts along with trees down approximately 2 miles southwest of Duncanville, TX in the Mountain Creek area.","A cold front and approaching upper level storm system combined to produce nighttime thunderstorms across much of north Texas, including the Dallas-Fort Worth Metroplex. Daylight revealed several swaths of wind damage, including two tornadoes.",140
606583,DALLAS CO.,PEELER,11/17/2015,425,Thunderstorm Wind,55.00, ,0,0,12000,0,TX,CST-6,EG,101361,C,113,FWD,0,0,Emergency Manager, , , ,1,WNW,1,WNW,PEELER,32.7238,-96.7616,32.7238,-96.7616,"Emergency management reported an overturned 18-wheeler on Interstate 45 southbound near Overton Road.","A cold front and approaching upper level storm system combined to produce nighttime thunderstorms across much of north Texas, including the Dallas-Fort Worth Metroplex. Daylight revealed several swaths of wind damage, including two tornadoes.",141
